"","GeoUID","Type","Region Name","Area (sq km)","Population","Dwellings","Households","CSD_UID","CD_UID","CT_UID","CMA_UID","NHS Non Return Rate","v_CA11F_199: Total number of occupied private dwellings by structural type of dwelling","v_CA11F_200: Single-detached house","v_CA11F_163: Average number of persons per census family","v_CA11F_201: Apartment, building that has five or more storeys","v_CA11F_202: Movable dwelling","v_CA11F_203: Other dwelling","v_CA11F_211: 2 persons","v_CA11F_212: 3 persons","v_CA11F_213: 4 persons","v_CA11F_214: 5 persons","v_CA11F_215: 6 or more persons","v_CA11F_86: Married or living with a common-law partner","v_CA11F_95: Not married and not living with a common-law partner","v_CA11F_98: Single (never legally married)","v_CA11F_101: Separated","v_CA11F_104: Divorced","v_CA11F_107: Widowed","v_CA11N_2449: Median employment income in 2010 $","v_CA11N_2450: Median employment income in 2010 $","v_CA11N_2451: Median employment income in 2010 $","v_CA11N_2356: Under $5,000","v_CA11N_2359: $5,000 to $9,999","v_CA11N_2362: $10,000 to $14,999","v_CA11N_2365: $15,000 to $19,999","v_CA11N_2368: $20,000 to $29,999","v_CA11N_2371: $30,000 to $39,999","v_CA11N_2374: $40,000 to $49,999","v_CA11N_2377: $50,000 to $59,999","v_CA11N_2380: $60,000 to $79,999","v_CA11N_2383: $80,000 to $99,999","v_CA11N_2386: $100,000 and over","v_CA11N_2548: Under $5,000","v_CA11N_2549: $5,000 to $9,999","v_CA11N_2550: $10,000 to $14,999","v_CA11N_2551: $15,000 to $19,999","v_CA11N_2552: $20,000 to $29,999","v_CA11N_2553: $30,000 to $39,999","v_CA11N_2554: $40,000 to $49,999","v_CA11N_2555: $50,000 to $59,999","v_CA11N_2556: $60,000 to $79,999","v_CA11N_2557: $80,000 to $99,999","v_CA11N_2558: $100,000 and over","v_CA11N_2559: $100,000 to $124,999","v_CA11N_2560: $125,000 and over","v_CA11N_2606: Prevalence of low income in 2010 based on after-tax low-income measure %","v_CA11N_19: Non-immigrants","v_CA11N_22: Immigrants","v_CA11N_46: Non-permanent residents","v_CA11N_505: North American Aboriginal origins","v_CA11N_517: Other North American origins","v_CA11N_547: European origins","v_CA11N_760: Caribbean origins","v_CA11N_820: Latin, Central and South American origins","v_CA11N_1084: West Central Asian and Middle Eastern origins","v_CA11N_1162: South Asian origins","v_CA11N_1204: East and Southeast Asian origins","v_CA11N_1258: Other Asian origins","v_CA11N_1264: Oceania origins","v_CA11N_2282: % of owner households with a mortgage","v_CA11N_2283: % of owner households spending 30% or more of household total income on shelter costs","v_CA11N_2284: Median monthly shelter costs for owned dwellings ($)","v_CA11N_2285: Average monthly shelter costs for owned dwellings ($)","v_CA11N_2286: Median value of dwellings ($)","v_CA11N_2287: Average value of dwellings ($)","v_CA11N_2288: Number of tenant households in non-farm, non-reserve private dwellings","v_CA11N_2289: % of tenant households in subsidized housing","v_CA11N_2290: % of tenant households spending 30% or more of household total income on shelter costs","v_CA11N_2291: Median monthly shelter costs for rented dwellings ($)","v_CA11N_2292: Average monthly shelter costs for rented dwellings ($)","v_CA11N_1804: No certificate, diploma or degree","v_CA11N_1807: High school diploma or equivalent","v_CA11N_1813: Apprenticeship or trades certificate or diploma","v_CA11N_1816: College, CEGEP or other non-university certificate or diploma","v_CA11N_1819: University certificate or diploma below bachelor level","v_CA11N_1822: University certificate, diploma or degree at bachelor level or above","v_CA11N_1993: Employed","v_CA11N_1996: Unemployed","v_CA11N_1999: Not in the labour force","v_CA11N_2035: 0 Management occupations","v_CA11N_2041: 2 Natural and applied sciences and related occupations","v_CA11N_2044: 3 Health occupations","v_CA11N_2047: 4 Occupations in education, law and social, community and government services","v_CA11N_2050: 5 Occupations in art, culture, recreation and sport","v_CA11N_2053: 6 Sales and service occupations","v_CA11N_2056: 7 Trades, transport and equipment operators and related occupations","v_CA11N_2059: 8 Natural resources, agriculture and related production occupations","v_CA11N_2062: 9 Occupations in manufacturing and utilities","v_CA11N_2194: Car, truck or van - as a driver","v_CA11N_2197: Car, truck or van - as a passenger","v_CA11N_2200: Public transit","v_CA11N_2203: Walked","v_CA11N_2206: Bicycle","v_CA11N_2209: Other methods"
"102","24560237","DA","Saint-Jean-sur-Richelieu",0.07833,461,165,164,"2456083","2456","4590200.00","24459","0.182",165,110,3.1,0,0,50,45,40,40,10,5,220,130,110,5,15,0,55557,55763,32508,35,25,35,10,55,55,50,30,25,0,0,0,0,0,0,0,10,25,10,55,30,0,0,0,9.8,460,0,0,0,385,225,0,0,0,0,0,0,0,66.7,11.1,911,930,250152,246751,25,0,0,794,825,30,65,40,70,15,45,290,0,70,40,0,20,30,25,35,15,0,30,225,0,40,0,0,0
"103","24560238","DA","Saint-Jean-sur-Richelieu",0.16518,489,217,216,"2456083","2456","4590200.00","24459","0.408",215,70,2.7,0,0,145,90,45,20,5,0,250,160,110,10,35,10,45048,46427,31286,30,20,15,70,35,130,70,20,20,0,0,0,0,0,0,0,0,70,40,45,0,25,15,0,3.1,480,0,0,0,290,245,0,0,0,0,0,0,0,69,0,933,820,210942,199493,85,0,0,900,876,75,75,70,55,20,20,260,0,140,30,25,0,30,0,90,30,0,0,230,0,0,0,0,0
"104","24560239","DA","Saint-Jean-sur-Richelieu",0.16581,445,186,184,"2456083","2456","4590200.00","24459","0.166",180,115,2.8,0,0,70,75,30,30,5,5,245,115,70,0,20,20,68907,69392,54939,15,25,0,25,45,60,35,35,65,0,0,0,0,0,0,15,0,20,25,35,30,40,0,0,3.4,415,25,0,0,325,200,0,0,0,0,0,0,0,77.8,14.8,1166,1121,250312,267883,50,0,0,0,0,15,55,25,110,0,50,265,0,95,0,40,20,55,0,30,20,0,0,195,0,25,15,0,0
"105","24560240","DA","Saint-Jean-sur-Richelieu",0.14309,383,187,185,"2456083","2456","4590014.00","24459","0.377",185,5,2.5,0,0,185,75,30,20,0,0,180,150,85,5,40,20,50986,60180,50982,0,0,30,25,65,65,55,20,20,0,0,0,0,0,0,30,0,30,0,50,20,0,0,0,14.3,380,0,0,0,330,130,0,0,0,0,0,0,0,70.8,16.7,973,921,189846,188811,60,0,0,1105,897,0,30,15,85,0,75,185,0,150,10,0,0,25,0,30,0,0,0,160,0,0,0,0,0
"106","24560241","DA","Saint-Jean-sur-Richelieu",0.06038,450,247,243,"2456083","2456","4590014.00","24459","0.37200000000000005",240,0,2.3,0,0,245,115,20,10,5,0,225,180,80,5,60,35,59672,62686,49933,15,15,0,70,100,50,25,45,0,0,0,0,0,0,40,30,35,25,30,45,10,0,0,0,30,420,30,0,0,350,195,0,0,0,0,0,0,0,37.5,13,412,873,179802,195040,120,0,52,698,734,25,35,40,55,10,20,220,0,155,40,0,20,20,0,40,0,0,0,170,15,0,0,0,0
"107","24560242","DA","Saint-Jean-sur-Richelieu",0.62778,1243,519,498,"2456083","2456","4590205.00","24459","0.222",500,205,2.8,0,50,240,185,75,65,20,5,600,425,215,20,75,110,44009,53215,38057,50,60,45,45,185,160,130,100,70,20,0,10,0,0,0,35,65,50,100,85,80,45,0,30,4.9,1080,55,0,30,830,465,0,20,0,0,25,0,0,80,17.5,1093,1085,230025,237743,100,0,0,853,817,45,155,120,140,55,190,665,35,210,70,50,30,150,0,135,105,0,0,570,20,30,0,0,0
"108","24560243","DA","Saint-Jean-sur-Richelieu",0.04666,392,207,205,"2456083","2456","4590205.00","24459","0.445",205,25,2.8,0,0,175,60,20,20,5,0,150,175,90,10,45,30,44725,44447,44751,15,40,35,40,40,35,80,25,0,0,0,0,0,0,0,0,20,20,0,50,35,0,0,0,8.9,385,0,0,0,290,160,0,0,0,0,0,0,0,93.8,0,1166,1154,199814,183030,110,34.8,22.7,639,592,25,25,35,55,0,50,240,20,80,0,0,0,0,30,55,60,0,0,175,0,0,0,0,0
"109","24560244","DA","Saint-Jean-sur-Richelieu",0.07495,434,164,162,"2456083","2456","4590205.00","24459","0.225",160,90,3,0,0,75,65,35,35,10,0,225,95,70,0,20,0,42348,50706,38662,40,0,20,20,20,80,50,35,0,0,0,0,0,0,0,0,15,0,20,30,50,0,0,0,6.9,425,0,0,25,350,180,0,0,0,0,0,0,0,80,0,1212,1222,224803,254040,60,0,0,817,861,20,55,40,35,0,65,260,0,35,35,0,0,45,0,45,45,0,0,210,0,20,0,0,0
"110","24560245","DA","Saint-Jean-sur-Richelieu",0.22092,525,219,211,"2456083","2456","4590205.00","24459","0.26899999999999996",210,120,2.8,0,0,85,70,40,35,10,0,255,165,120,10,25,15,46809,73982,35580,15,20,30,30,75,70,30,25,20,0,35,0,0,0,20,20,15,0,15,25,30,50,0,30,11.4,485,20,0,0,365,245,0,0,0,0,0,0,0,78.3,0,1333,1534,349362,366637,90,0,38.9,657,724,0,60,50,85,0,100,265,20,95,60,30,25,20,0,50,35,0,0,230,0,0,0,0,0
"111","24560246","DA","Saint-Jean-sur-Richelieu",2.39918,1402,517,515,"2456083","2456","4590205.00","24459","0.271",515,375,3,0,0,135,175,100,110,30,15,780,320,250,10,45,20,70737,89647,64368,105,40,55,65,85,105,135,160,165,80,65,0,0,0,0,0,0,25,110,60,55,235,115,120,3.2,1370,30,0,25,1115,585,0,0,0,0,0,0,0,69.9,6.9,1228,1241,354449,365958,25,0,0,750,767,20,170,130,105,65,315,730,85,290,160,80,45,130,0,160,60,0,0,555,25,40,0,0,0
"112","24560247","DA","Saint-Jean-sur-Richelieu",2.56404,408,141,140,"2456083","2456","4590204.00","24459","0.23",140,135,3,0,0,10,55,30,25,15,5,230,90,65,5,15,10,46457,48390,46204,30,15,0,25,50,80,35,50,0,0,0,0,0,0,0,0,0,0,25,45,35,0,0,0,6.2,395,15,0,0,350,135,0,0,0,0,0,0,0,85.2,0,1260,1179,250660,277303,0,0,0,0,0,0,45,50,65,40,25,245,0,60,20,25,0,40,0,25,50,0,20,215,0,30,0,0,0
"113","24560248","DA","Saint-Jean-sur-Richelieu",2.11116,375,163,155,"2456083","2456","4590204.00","24459","0.213",155,150,2.8,0,0,10,70,25,20,10,5,215,105,70,0,20,15,54123,58191,40793,30,15,0,40,65,40,35,30,0,0,0,0,0,0,0,0,0,35,0,20,30,0,0,0,7.4,320,20,0,0,320,125,0,0,0,0,0,0,0,66.7,14.8,981,1008,250506,251050,0,0,0,0,0,30,30,25,40,0,55,160,20,95,20,0,0,45,0,30,15,0,10,130,0,0,0,0,0
"114","24560249","DA","Saint-Jean-sur-Richelieu",0.39539,500,200,193,"2456083","2456","4590203.00","24459","0.40399999999999997",190,185,2.8,0,0,5,70,40,25,5,5,270,145,100,0,20,20,58094,69790,39904,45,0,20,30,50,75,55,40,35,0,0,0,0,0,0,0,50,15,0,50,0,45,30,0,14,495,0,0,0,390,235,25,0,0,0,0,0,0,82.1,30.8,1351,1882,235111,253635,0,0,0,0,0,25,80,85,80,0,45,260,0,110,25,0,0,35,0,55,85,0,0,225,0,0,0,0,0
"115","24560250","DA","Saint-Jean-sur-Richelieu",1.21075,700,270,257,"2456083","2456","4590203.00","24459","0.32799999999999996",260,255,3,0,0,0,100,45,50,20,5,390,165,125,5,30,10,57191,55214,57285,50,40,45,45,35,85,125,55,50,0,15,0,0,0,0,0,35,0,55,45,25,65,25,35,10,670,30,0,20,545,255,0,0,0,0,0,0,0,67.3,10.2,1065,980,289794,303843,25,0,0,876,1013,30,45,80,115,60,80,375,20,195,55,25,40,45,0,85,65,0,0,305,20,40,0,0,0
"116","24560251","DA","Saint-Jean-sur-Richelieu",0.26789,480,189,182,"2456083","2456","4590203.00","24459","0.452",180,175,2.8,0,0,5,65,30,30,15,5,275,120,85,0,20,15,49431,50149,43061,0,25,30,35,100,55,85,55,0,0,0,0,0,0,0,0,0,0,35,30,20,45,0,40,3.8,495,15,0,100,230,325,0,0,0,0,0,0,0,86.1,13.5,1070,1034,229676,220678,0,0,0,0,0,40,35,75,65,0,60,325,0,105,30,35,0,25,0,95,65,0,0,255,30,0,0,0,0
"117","24560252","DA","Saint-Jean-sur-Richelieu",13.92415,574,214,209,"2456083","2456","4590206.00","24459","0.305",210,200,2.9,0,0,10,75,35,40,15,5,320,165,125,5,20,15,42038,54811,41218,50,45,45,30,115,75,65,50,0,0,0,0,0,0,0,0,0,0,30,70,25,25,25,0,14.5,615,0,0,0,545,140,0,0,0,0,0,0,0,76.3,10.5,1155,1038,250681,260494,15,0,0,1126,1224,35,25,125,60,40,55,375,0,130,0,0,30,50,10,125,85,0,25,350,0,0,0,0,0
"118","24560253","DA","Saint-Jean-sur-Richelieu",2.6094,398,133,132,"2456083","2456","4590207.00","24459","0.0",135,130,3.1,0,0,0,45,25,35,15,5,235,95,80,0,10,0,79893,90754,61142,15,30,0,0,40,25,25,15,20,0,20,0,0,0,0,0,0,0,0,15,15,40,20,20,0,285,0,0,0,190,165,0,0,0,0,20,0,0,62.5,0,939,939,300524,708616,0,0,0,0,0,0,30,35,15,15,50,175,0,40,30,10,20,30,0,25,30,0,0,150,0,0,0,0,0
"119","24560254","DA","Saint-Jean-sur-Richelieu",4.45209,499,183,183,"2456083","2456","4590207.00","24459","0.297",185,180,2.8,0,0,5,75,30,30,10,5,305,115,90,5,15,5,61703,64710,41458,30,20,50,20,55,80,20,65,35,0,0,0,0,0,0,0,0,20,30,40,30,45,0,30,6,460,40,0,0,275,255,0,0,0,0,25,0,0,41.2,0,475,850,278594,286258,0,0,0,0,0,25,55,55,80,0,75,260,0,150,25,0,0,30,0,45,60,0,0,215,0,25,0,0,0
"120","24560255","DA","Saint-Jean-sur-Richelieu",0.33772,599,291,289,"2456083","2456","4590103.00","24459","0.353",290,0,2.5,0,290,0,150,30,20,5,0,325,205,120,10,50,25,40508,47004,28654,30,30,70,75,135,90,40,35,0,0,0,0,0,0,0,25,60,85,50,40,0,0,0,0,9.2,595,0,0,30,480,255,0,0,0,0,0,0,0,62.5,9.1,596,608,100107,102971,0,0,0,0,0,85,115,70,65,0,25,310,25,205,0,30,0,25,0,85,100,0,0,260,0,30,0,0,0
"121","24560256","DA","Saint-Jean-sur-Richelieu",2.90961,644,230,227,"2456083","2456","4590103.00","24459","0.17600000000000002",225,150,3,0,75,5,80,40,50,20,10,345,175,135,0,20,15,47548,51543,46932,35,35,40,25,90,80,115,25,25,0,0,0,0,0,0,0,30,35,15,55,45,25,15,0,5.1,580,0,0,30,500,150,0,0,0,0,0,0,0,59.1,0,704,775,200553,223134,0,0,0,0,0,55,40,110,60,0,45,275,25,210,20,0,10,20,0,70,85,0,25,235,0,0,0,0,0
"122","24560257","DA","Saint-Jean-sur-Richelieu",0.36884,536,197,196,"2456083","2456","4590103.00","24459","0.40399999999999997",195,120,3,0,75,0,85,25,45,15,10,300,140,110,0,15,10,38242,43278,20685,65,20,50,50,65,95,25,25,25,0,0,0,0,0,0,0,40,10,40,40,0,35,0,0,8.4,535,0,0,0,410,260,0,0,0,0,0,0,0,62.9,20,711,813,225105,211540,0,0,0,0,0,85,30,135,50,0,0,360,0,90,35,0,25,0,0,85,110,0,25,300,0,0,0,0,0
"123","24560259","DA","Saint-Jean-sur-Richelieu",22.09041,433,161,159,"2456083","2456","4590002.00","24459","0.478",160,145,3,0,0,15,50,25,30,10,5,210,140,105,5,20,15,32744,36176,30804,40,20,30,35,75,50,30,30,0,0,0,0,0,0,0,20,30,15,30,25,0,0,0,0,5.8,390,0,0,0,315,210,0,0,0,45,60,0,0,69.6,0,1042,911,219568,204194,30,0,0,718,732,0,55,60,50,0,20,240,0,80,35,0,15,0,0,70,45,0,0,155,0,0,0,0,0
"124","24560260","DA","Saint-Jean-sur-Richelieu",1.96978,152,0,0,"2456083","2456","4590003.00","24459","",0,0,0,0,0,0,0,0,0,0,0,5,145,140,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","24560261","DA","Saint-Jean-sur-Richelieu",0.20084,511,176,174,"2456083","2456","4590001.00","24459","0.10300000000000001",175,170,3.1,0,0,5,60,25,40,20,10,270,115,90,0,15,10,46282,48550,40110,25,40,50,0,65,60,80,40,20,0,0,0,0,0,0,0,0,0,20,50,50,15,0,0,6.9,480,30,0,0,435,195,0,0,0,0,0,0,0,81.2,9.4,1233,1094,214816,204806,0,0,0,0,0,20,75,70,80,20,45,320,0,90,0,15,40,40,0,70,45,0,35,265,0,30,0,0,0
"126","24560262","DA","Saint-Jean-sur-Richelieu",1.8556,1707,566,557,"2456083","2456","4590001.00","24459","0.294",555,405,3.3,0,0,155,150,120,130,55,20,810,360,225,15,55,60,40793,45552,32831,40,55,50,125,180,235,170,115,75,0,0,15,0,0,30,20,25,80,75,145,90,75,60,0,6.9,1615,45,0,35,1455,425,0,20,0,0,0,0,0,84.5,10.8,1238,1149,239302,240620,140,0,28.6,679,685,80,155,240,225,40,140,855,25,225,70,60,100,160,0,140,195,0,25,780,10,20,0,0,0
"127","24560263","DA","Saint-Jean-sur-Richelieu",0.14673,437,151,151,"2456083","2456","4590001.00","24459","0.23399999999999999",150,150,3,0,0,5,60,30,25,10,5,255,95,80,0,10,5,50326,55195,38932,25,30,25,25,30,75,55,25,0,0,0,0,0,0,0,0,0,25,30,35,30,20,0,0,6.8,440,0,0,25,335,125,0,0,0,0,0,0,0,50,0,626,788,209930,215832,0,0,0,0,0,0,55,50,70,0,25,200,10,110,30,0,20,35,0,40,30,0,0,175,0,0,0,0,0
"128","24560264","DA","Saint-Jean-sur-Richelieu",0.06576,394,175,171,"2456083","2456","4590001.00","24459","0.425",175,25,2.9,0,0,145,55,40,15,10,5,145,160,125,0,30,5,39797,39812,38778,65,30,20,35,60,75,15,20,0,0,0,0,0,0,0,40,50,15,15,0,0,0,0,0,40.5,395,0,0,0,275,180,0,0,0,0,0,0,0,50,0,706,723,174091,137825,90,0,36.8,549,612,85,35,95,0,0,0,170,20,140,0,0,0,0,0,50,55,0,20,145,0,0,0,0,0
"129","24560265","DA","Saint-Jean-sur-Richelieu",0.21025,462,186,185,"2456083","2456","4590001.00","24459","0.141",185,155,2.9,0,0,30,75,35,25,10,5,265,125,80,0,15,30,46010,54674,31074,35,15,25,25,70,55,60,25,15,0,0,0,0,0,0,15,0,55,25,35,20,0,0,0,13,445,15,0,20,300,200,0,0,0,0,0,0,0,36.4,0,433,684,229824,225626,20,0,0,680,702,65,95,35,25,0,45,215,0,150,0,0,10,35,0,35,40,0,45,180,0,15,0,0,0
"130","24560266","DA","Saint-Jean-sur-Richelieu",0.19126,472,152,150,"2456083","2456","4590001.00","24459","0.218",150,95,2.7,0,0,55,75,25,15,5,0,215,195,75,5,25,95,31861,31867,25592,35,20,45,40,45,40,15,25,0,0,0,0,0,0,0,35,30,25,0,25,0,0,0,0,23.6,350,0,0,15,300,90,0,0,0,0,0,0,0,65,42.1,936,870,199788,220700,50,0,0,642,640,20,45,50,45,0,0,175,0,100,0,0,0,25,0,65,35,0,0,150,0,0,0,0,0
"131","24560267","DA","Saint-Jean-sur-Richelieu",0.54159,423,167,167,"2456083","2456","4590001.00","24459","0.24",165,140,2.8,0,0,25,75,25,20,5,5,235,130,90,5,20,15,46033,37291,53839,10,30,35,30,45,70,65,15,0,0,0,0,0,0,0,20,25,30,0,35,15,25,0,0,7.1,420,0,0,55,350,175,0,0,0,0,0,0,0,51.5,0,726,767,200433,205295,0,0,0,0,0,35,60,60,40,20,30,210,20,120,15,0,0,25,0,65,55,0,0,165,0,25,0,0,0
"132","24560268","DA","Saint-Jean-sur-Richelieu",0.17418,499,185,185,"2456083","2456","4590001.00","24459","0.109",185,125,2.9,0,0,60,65,35,40,10,5,270,140,105,5,20,15,41016,42521,37745,45,25,35,20,60,95,30,55,30,0,0,0,0,0,0,0,25,20,25,65,15,25,20,0,0,490,0,0,10,340,245,0,0,0,0,0,0,0,81.8,0,932,932,219828,221209,20,0,0,515,540,25,55,70,65,0,65,310,20,90,40,15,30,70,0,75,40,0,20,265,15,0,0,0,0
"133","24560269","DA","Saint-Jean-sur-Richelieu",1.08363,516,178,176,"2456083","2456","4590001.00","24459","0.098",175,165,3.1,0,0,15,65,40,40,15,5,290,100,80,5,10,10,46370,47529,34680,30,25,25,30,55,95,60,25,10,20,0,0,0,0,0,0,0,10,30,30,40,35,25,0,8.7,510,0,0,20,375,220,0,0,0,0,0,0,0,73.5,15.2,1139,1138,240302,232401,0,0,0,0,0,20,80,70,65,0,65,315,0,80,15,15,25,45,0,80,45,0,30,285,0,0,0,0,0
"134","24560270","DA","Saint-Jean-sur-Richelieu",3.33783,715,307,291,"2456083","2456","4590001.00","24459","0.257",290,270,2.9,0,0,20,110,50,45,10,5,395,215,145,15,30,20,57941,57944,55790,25,35,40,40,90,75,75,35,70,0,0,0,0,0,0,35,40,0,15,50,15,85,55,25,8.4,705,0,0,15,580,215,0,0,0,0,0,0,0,72.5,11.5,947,1075,240236,287891,20,0,0,947,891,95,95,85,65,20,35,405,0,160,70,35,35,30,0,85,70,0,0,340,0,10,0,0,0
"135","24560271","DA","Saint-Jean-sur-Richelieu",1.8758,886,375,350,"2456083","2456","4590401.00","24459","0.293",350,340,2.8,0,0,10,145,65,45,20,10,500,240,185,5,35,20,52969,59268,37166,140,20,100,50,120,105,100,50,25,0,0,0,0,0,0,20,30,30,30,90,45,30,15,20,16.8,795,45,0,60,630,460,0,0,0,0,0,0,0,50.7,17.6,885,853,250167,279800,0,0,0,0,0,75,100,95,145,0,75,465,35,245,105,0,15,40,20,100,60,0,105,370,40,0,0,0,0
"136","24560272","DA","Saint-Jean-sur-Richelieu",0.86395,652,244,231,"2456083","2456","4590401.00","24459","0.293",230,220,3,0,0,10,85,40,40,25,5,365,130,110,0,15,5,31975,24358,50182,10,30,45,35,115,100,90,15,0,0,0,0,0,0,0,0,65,40,20,75,15,0,0,0,0,605,0,0,25,580,265,0,0,0,0,0,0,0,76.6,14.9,1146,1017,250117,227687,0,0,0,0,0,70,75,95,45,15,90,380,10,90,0,0,20,20,0,180,80,0,15,335,0,10,0,0,0
"137","24560273","DA","Saint-Jean-sur-Richelieu",0.69559,522,194,188,"2456083","2456","4590401.00","24459","0.28",190,150,3,0,0,40,70,35,40,10,5,270,135,110,0,15,10,40430,47453,31766,35,0,40,25,85,70,75,20,0,0,0,0,0,0,0,0,15,0,35,35,45,0,0,0,7.6,520,0,0,0,325,280,0,0,0,0,0,0,0,61.1,0,719,916,250614,239011,0,0,0,0,0,75,60,70,75,0,10,270,0,95,20,0,15,40,0,75,65,0,15,245,0,0,0,0,0
"138","24560274","DA","Saint-Jean-sur-Richelieu",10.65372,502,204,201,"2456083","2456","4590400.00","24459","0.27899999999999997",200,140,2.8,0,0,60,70,45,35,5,0,250,150,110,0,20,15,39765,39812,37059,0,45,15,50,85,105,30,0,0,0,0,0,0,0,0,35,30,60,35,30,0,0,0,0,7.9,480,20,0,45,375,215,0,0,0,0,0,0,0,66.7,36.7,1053,965,219854,223994,50,0,0,721,698,55,75,75,35,0,0,205,10,145,10,0,15,25,0,30,70,0,20,175,15,0,0,0,0
"139","24560275","DA","Saint-Jean-sur-Richelieu",0.80749,536,197,196,"2456083","2456","4590401.00","24459","0.28",200,180,2.8,0,0,15,80,45,40,10,5,305,140,110,0,20,5,41703,48217,41569,25,35,55,25,60,130,105,20,0,0,0,0,0,0,0,0,0,0,0,125,20,15,10,0,7.9,630,0,0,0,595,420,0,0,0,0,0,0,0,63.2,12.8,1038,999,200591,218476,0,0,0,0,0,25,200,60,30,10,35,355,0,115,85,0,40,25,0,80,45,0,40,325,0,0,0,0,0
"140","24560276","DA","Saint-Jean-sur-Richelieu",0.56503,716,265,257,"2456083","2456","4590401.00","24459","0.389",255,155,3.1,0,0,100,80,60,40,15,15,375,190,135,0,25,20,40567,42719,33923,0,20,70,90,135,125,65,25,0,0,0,0,0,0,0,30,35,20,30,45,25,40,0,0,15.4,715,0,0,50,605,275,20,0,0,0,0,0,0,61.4,4.5,881,870,229891,239089,40,0,57.1,884,954,65,130,125,40,25,40,430,0,150,40,0,10,0,0,110,140,0,60,310,0,0,0,0,40
"141","24560277","DA","Saint-Jean-sur-Richelieu",0.34735,606,287,282,"2456083","2456","4590300.00","24459","0.43",280,105,2.7,0,0,175,110,50,20,10,5,290,220,135,10,55,25,34201,28101,34240,25,70,65,20,165,40,25,50,45,0,0,0,0,0,0,60,35,20,20,85,35,0,0,0,9.1,600,0,0,15,560,295,0,0,0,0,0,0,0,69.6,0,1127,892,200485,214539,165,0,11.8,635,686,65,105,70,50,0,60,305,15,190,60,10,0,0,0,45,105,0,0,215,0,0,0,0,0
"142","24560278","DA","Saint-Jean-sur-Richelieu",0.21826,594,273,269,"2456083","2456","4590300.00","24459","0.16899999999999998",270,110,2.8,0,0,155,90,35,30,10,5,245,250,145,15,55,35,38709,38451,39532,0,65,60,85,90,90,40,30,0,0,0,0,15,45,0,55,30,20,15,40,10,0,0,0,16.4,610,0,0,0,500,285,0,0,0,0,0,0,0,62.9,45.7,918,1269,250265,228582,95,47.4,26.3,551,539,55,60,45,105,10,10,235,20,245,25,0,0,35,0,95,30,0,15,175,0,0,0,0,0
"143","24560279","DA","Saint-Jean-sur-Richelieu",0.1439,585,281,279,"2456083","2456","4590300.00","24459","0.37200000000000005",280,85,2.7,0,0,190,115,35,25,10,0,250,215,130,20,55,20,35019,39858,20692,35,35,45,85,70,115,40,25,20,0,0,0,0,0,0,20,45,15,0,35,20,20,20,0,18.8,575,0,0,25,510,335,0,0,0,0,0,0,0,45.8,0,726,883,250025,255709,160,0,28.1,560,591,100,100,45,50,20,45,325,0,145,0,20,50,35,0,75,70,0,15,270,0,0,0,0,0
"144","24560280","DA","Saint-Jean-sur-Richelieu",0.19108,672,411,403,"2456083","2456","4590301.00","24459","0.562",405,90,2.5,0,0,315,115,40,15,5,0,235,375,175,10,65,120,38469,31967,39809,0,95,45,180,165,165,45,0,0,0,0,0,0,0,120,90,15,50,20,100,0,0,0,0,24.8,765,20,0,20,590,330,0,0,0,0,0,0,0,56,0,610,766,174526,158372,330,25.8,53,984,942,115,85,100,70,0,15,405,0,305,0,0,25,0,0,80,125,0,60,300,0,0,55,0,0
"145","24560281","DA","Saint-Jean-sur-Richelieu",0.14304,469,187,182,"2456083","2456","4590301.00","24459","0.139",185,40,2.6,0,0,140,60,20,5,5,0,145,275,140,5,45,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,0,0,0,180,45,0,0,0,0,0,0,0,85.7,NA,916,969,150156,171659,105,0,NA,514,552,65,10,40,30,0,0,135,0,75,0,0,0,0,0,40,0,0,0,85,0,0,20,0,0
"146","24560282","DA","Saint-Jean-sur-Richelieu",0.11118,482,249,245,"2456083","2456","4590301.00","24459","0.37200000000000005",245,65,2.8,0,0,180,80,35,10,10,5,155,245,180,5,45,15,35092,35122,23247,50,45,30,75,80,65,10,10,0,0,0,0,0,15,45,60,70,0,0,25,0,0,0,0,41.7,485,0,0,60,405,170,0,0,0,0,0,0,0,71.4,50,830,1045,189544,179044,175,31.4,22.9,526,495,130,115,45,25,0,10,210,35,155,0,0,25,25,0,40,65,0,20,95,0,0,35,0,0
