"","GeoUID","Type","Region Name","Area (sq km)","Population","Dwellings","Households","CSD_UID","CD_UID","CT_UID","CMA_UID","NHS Non Return Rate","v_CA11F_199: Total number of occupied private dwellings by structural type of dwelling","v_CA11F_200: Single-detached house","v_CA11F_163: Average number of persons per census family","v_CA11F_201: Apartment, building that has five or more storeys","v_CA11F_202: Movable dwelling","v_CA11F_203: Other dwelling","v_CA11F_211: 2 persons","v_CA11F_212: 3 persons","v_CA11F_213: 4 persons","v_CA11F_214: 5 persons","v_CA11F_215: 6 or more persons","v_CA11F_86: Married or living with a common-law partner","v_CA11F_95: Not married and not living with a common-law partner","v_CA11F_98: Single (never legally married)","v_CA11F_101: Separated","v_CA11F_104: Divorced","v_CA11F_107: Widowed","v_CA11N_2449: Median employment income in 2010 $","v_CA11N_2450: Median employment income in 2010 $","v_CA11N_2451: Median employment income in 2010 $","v_CA11N_2356: Under $5,000","v_CA11N_2359: $5,000 to $9,999","v_CA11N_2362: $10,000 to $14,999","v_CA11N_2365: $15,000 to $19,999","v_CA11N_2368: $20,000 to $29,999","v_CA11N_2371: $30,000 to $39,999","v_CA11N_2374: $40,000 to $49,999","v_CA11N_2377: $50,000 to $59,999","v_CA11N_2380: $60,000 to $79,999","v_CA11N_2383: $80,000 to $99,999","v_CA11N_2386: $100,000 and over","v_CA11N_2548: Under $5,000","v_CA11N_2549: $5,000 to $9,999","v_CA11N_2550: $10,000 to $14,999","v_CA11N_2551: $15,000 to $19,999","v_CA11N_2552: $20,000 to $29,999","v_CA11N_2553: $30,000 to $39,999","v_CA11N_2554: $40,000 to $49,999","v_CA11N_2555: $50,000 to $59,999","v_CA11N_2556: $60,000 to $79,999","v_CA11N_2557: $80,000 to $99,999","v_CA11N_2558: $100,000 and over","v_CA11N_2559: $100,000 to $124,999","v_CA11N_2560: $125,000 and over","v_CA11N_2606: Prevalence of low income in 2010 based on after-tax low-income measure %","v_CA11N_19: Non-immigrants","v_CA11N_22: Immigrants","v_CA11N_46: Non-permanent residents","v_CA11N_505: North American Aboriginal origins","v_CA11N_517: Other North American origins","v_CA11N_547: European origins","v_CA11N_760: Caribbean origins","v_CA11N_820: Latin, Central and South American origins","v_CA11N_1084: West Central Asian and Middle Eastern origins","v_CA11N_1162: South Asian origins","v_CA11N_1204: East and Southeast Asian origins","v_CA11N_1258: Other Asian origins","v_CA11N_1264: Oceania origins","v_CA11N_2282: % of owner households with a mortgage","v_CA11N_2283: % of owner households spending 30% or more of household total income on shelter costs","v_CA11N_2284: Median monthly shelter costs for owned dwellings ($)","v_CA11N_2285: Average monthly shelter costs for owned dwellings ($)","v_CA11N_2286: Median value of dwellings ($)","v_CA11N_2287: Average value of dwellings ($)","v_CA11N_2288: Number of tenant households in non-farm, non-reserve private dwellings","v_CA11N_2289: % of tenant households in subsidized housing","v_CA11N_2290: % of tenant households spending 30% or more of household total income on shelter costs","v_CA11N_2291: Median monthly shelter costs for rented dwellings ($)","v_CA11N_2292: Average monthly shelter costs for rented dwellings ($)","v_CA11N_1804: No certificate, diploma or degree","v_CA11N_1807: High school diploma or equivalent","v_CA11N_1813: Apprenticeship or trades certificate or diploma","v_CA11N_1816: College, CEGEP or other non-university certificate or diploma","v_CA11N_1819: University certificate or diploma below bachelor level","v_CA11N_1822: University certificate, diploma or degree at bachelor level or above","v_CA11N_1993: Employed","v_CA11N_1996: Unemployed","v_CA11N_1999: Not in the labour force","v_CA11N_2035: 0 Management occupations","v_CA11N_2041: 2 Natural and applied sciences and related occupations","v_CA11N_2044: 3 Health occupations","v_CA11N_2047: 4 Occupations in education, law and social, community and government services","v_CA11N_2050: 5 Occupations in art, culture, recreation and sport","v_CA11N_2053: 6 Sales and service occupations","v_CA11N_2056: 7 Trades, transport and equipment operators and related occupations","v_CA11N_2059: 8 Natural resources, agriculture and related production occupations","v_CA11N_2062: 9 Occupations in manufacturing and utilities","v_CA11N_2194: Car, truck or van - as a driver","v_CA11N_2197: Car, truck or van - as a passenger","v_CA11N_2200: Public transit","v_CA11N_2203: Walked","v_CA11N_2206: Bicycle","v_CA11N_2209: Other methods"
"134","35580172","DA","Thunder Bay",0.23981,630,223,223,"3558004","3558","5950022.04","35595","0.287",225,215,3,0,0,10,80,45,60,15,0,345,180,130,10,20,15,60786,74169,49912,40,30,40,65,85,90,80,15,75,10,0,0,0,0,0,0,0,0,40,45,30,75,40,40,5.6,510,115,0,40,140,545,0,0,0,0,45,0,0,40,13.3,619,907,219826,213786,0,0,0,0,0,0,80,90,75,0,90,320,15,200,35,20,20,70,0,90,55,0,0,265,10,0,0,0,0
"135","35580173","DA","Thunder Bay",0.16757,612,223,217,"3558004","3558","5950022.04","35595","0.308",220,135,3,0,0,85,75,40,45,10,10,285,205,150,20,25,15,55977,57615,51272,55,10,55,20,45,95,60,25,15,0,0,0,0,0,0,0,75,25,0,30,30,30,0,15,3.8,630,30,0,285,255,425,0,0,0,0,0,0,0,61.5,0,575,868,150063,141285,90,0,0,917,783,25,60,40,105,0,55,220,0,245,15,0,10,70,0,45,30,0,0,180,0,0,0,0,0
"136","35580174","DA","Thunder Bay",32.30064,838,314,303,"3558004","3558","5950022.05","35595","0.18",300,300,2.9,0,0,0,115,60,55,20,10,470,235,165,10,25,25,39352,39195,41763,45,30,45,45,145,150,80,55,50,10,0,0,0,0,0,0,40,55,70,25,25,85,40,50,1.2,735,105,0,50,140,775,15,0,0,0,0,0,0,50.9,13,1002,953,250263,250518,0,0,0,0,0,45,175,60,120,0,85,495,20,195,35,30,45,50,0,120,115,0,0,445,15,0,0,0,15
"137","35580175","DA","Thunder Bay",0.1156,395,187,187,"3558004","3558","5950022.04","35595","0.611",190,0,2.9,0,0,185,50,35,20,0,5,105,195,105,20,45,25,32487,39774,32445,25,0,55,70,60,25,15,0,0,0,0,0,0,0,0,0,0,0,50,20,0,0,0,0,41.8,380,20,0,15,185,375,0,0,0,0,0,0,0,0,0,0,0,0,0,185,54.1,27,685,584,0,90,15,135,0,0,185,0,100,0,25,0,0,0,130,0,0,0,135,0,0,0,0,0
"138","35580176","DA","Thunder Bay",0.12319,382,125,124,"3558004","3558","5950022.04","35595","0.092",120,125,2.9,0,0,0,50,25,35,10,5,220,105,85,0,5,10,66764,66865,53488,25,0,0,0,20,50,40,20,20,35,0,0,0,0,0,0,0,0,25,0,35,30,0,25,0,200,100,0,15,45,265,0,0,0,10,0,0,0,40,0,957,1055,200590,252176,0,0,0,0,0,0,35,30,30,0,50,145,0,90,20,0,0,15,0,50,30,0,0,130,0,0,10,0,0
"139","35580177","DA","Thunder Bay",0.64722,502,226,222,"3558004","3558","5950022.04","35595","0.49200000000000005",225,140,2.8,0,0,85,75,30,35,10,5,255,205,110,15,20,60,36556,33701,70981,55,0,45,20,75,100,0,35,60,0,0,0,0,0,0,15,30,0,55,35,0,45,0,30,8.9,450,50,0,0,45,495,50,0,0,0,0,0,0,45.7,0,1067,1047,210124,222325,50,0,44.4,691,1034,0,0,0,80,0,115,285,30,175,35,60,40,25,0,55,55,0,0,270,0,0,0,0,0
"140","35580178","DA","Thunder Bay",0.34471,584,225,223,"3558004","3558","5950022.03","35595","0.198",220,180,2.9,0,0,40,75,40,40,15,5,320,170,110,5,25,35,66771,86721,50758,20,20,45,15,70,55,65,60,55,20,0,0,0,0,0,25,0,0,40,20,30,80,50,35,7,490,95,0,0,65,525,0,0,0,0,0,0,0,40,13.6,732,1010,229569,231015,0,0,0,0,0,0,30,40,90,0,95,250,0,190,25,40,20,55,0,45,30,0,0,220,25,0,0,0,0
"141","35580179","DA","Thunder Bay",0.60868,1219,459,446,"3558004","3558","5950022.06","35595","0.19",445,310,3.1,40,0,100,135,85,100,35,10,655,285,200,25,30,25,65005,61834,71776,50,30,70,65,120,140,130,135,150,35,20,0,0,0,0,0,20,40,40,55,55,195,125,70,5.7,1055,165,0,60,310,1125,0,0,0,0,30,0,0,58.9,9.5,1276,1238,278670,274514,105,42.9,47.6,823,759,55,185,50,180,0,205,680,40,270,105,45,50,140,0,135,90,0,0,580,35,0,20,0,0
"142","35580180","DA","Thunder Bay",9.75387,1560,507,505,"3558004","3558","5950022.06","35595","0.302",505,470,3.3,0,0,35,135,90,160,45,15,820,370,280,25,25,45,65387,72745,48088,100,75,35,45,125,170,115,155,195,65,50,0,0,0,0,0,60,30,70,50,85,205,65,140,2.9,1380,180,0,65,315,1400,0,0,0,0,55,0,0,72.6,9.6,1252,1323,278607,273614,50,0,0,926,900,70,160,95,245,20,300,870,30,305,90,45,75,155,0,180,145,0,0,735,40,0,0,0,35
"143","35580181","DA","Thunder Bay",17.86376,573,201,201,"3558004","3558","5950022.06","35595","0.306",205,205,3.1,0,0,0,70,45,40,15,10,325,155,120,10,10,20,65667,55946,65908,15,20,55,45,60,70,25,20,60,15,55,0,0,0,0,0,0,20,20,25,0,65,20,50,4.5,525,30,0,0,85,510,0,0,0,0,0,0,0,43.2,0,794,1202,299751,320084,15,0,0,474,502,15,90,30,70,0,125,300,30,130,30,15,25,65,0,60,75,0,0,220,15,0,0,0,0
"144","35580184","DA","Thunder Bay",7.04819,691,248,243,"3558004","3558","5950022.05","35595","0.253",245,240,3.1,0,0,0,80,45,55,25,5,375,195,140,20,20,20,57384,64588,57308,80,25,40,55,60,80,75,35,70,15,0,0,0,0,0,0,30,0,25,45,30,75,40,30,9.5,655,80,0,40,235,595,0,15,0,0,0,0,0,50,0,884,1079,250626,254450,0,0,0,0,0,25,100,35,105,0,115,390,15,185,25,30,20,50,0,100,90,0,15,355,25,0,0,0,0
"145","35580186","DA","Thunder Bay",25.97692,468,168,164,"3558004","3558","5950022.06","35595","0.374",165,160,2.8,0,0,0,70,25,35,15,0,280,110,80,10,10,5,62995,70847,58990,20,30,0,25,30,40,40,60,55,0,0,0,0,0,0,0,20,0,0,25,20,55,0,40,0,420,35,0,35,120,400,0,0,0,0,0,0,0,53.6,0,874,996,240241,240343,0,0,0,0,0,30,65,30,70,0,65,270,0,90,25,30,30,45,0,65,40,0,0,235,25,0,0,0,0
"146","35580194","DA","Thunder Bay",4.36673,454,194,190,"3558004","3558","5950021.00","35595","0.264",190,135,2.8,0,0,55,60,50,15,10,0,190,195,125,20,25,25,24210,45242,13703,35,40,50,40,80,55,25,20,20,0,0,0,0,0,0,20,60,20,0,25,0,30,0,20,27.1,455,20,0,95,95,440,0,0,0,0,0,0,0,44,0,611,733,120248,128835,60,0,83.3,1020,918,35,60,60,90,0,0,215,30,180,0,0,0,0,0,95,60,0,0,150,0,0,0,0,0
"147","35580195","DA","Thunder Bay",0.70554,487,209,207,"3558004","3558","5950021.00","35595","0.287",210,170,2.7,0,0,40,80,30,30,10,0,255,165,110,15,25,20,46169,46626,44631,35,0,20,20,75,80,75,30,40,0,0,0,0,0,0,0,0,20,25,40,30,50,15,35,2,470,0,0,25,85,450,0,0,0,0,0,0,0,51.4,11.4,873,912,167392,171607,30,0,0,501,495,20,55,80,70,0,60,280,0,115,45,0,25,45,0,40,80,0,0,225,25,0,0,0,0
"148","35580196","DA","Thunder Bay",0.16703,441,214,202,"3558004","3558","5950021.00","35595","0.231",200,145,2.7,0,0,60,70,25,20,5,5,200,185,120,20,20,30,38860,61320,27613,40,20,10,75,80,40,30,25,0,0,0,0,0,0,45,35,10,20,10,25,15,30,15,0,13.8,425,0,0,15,210,325,0,0,0,0,0,0,0,37.9,17.2,611,784,160259,165529,60,0,58.3,749,718,45,70,15,55,0,25,200,15,135,0,15,0,50,0,70,20,0,0,140,0,0,30,0,0
"149","35580197","DA","Thunder Bay",0.15374,379,158,151,"3558004","3558","5950021.00","35595","0.19899999999999998",150,100,2.7,0,0,45,60,35,15,10,5,195,125,85,10,15,15,45720,45757,42657,25,20,30,25,60,30,50,40,25,0,0,0,0,0,0,0,0,25,15,0,15,40,35,0,9.2,335,40,0,35,135,315,0,0,0,0,0,0,0,54.5,0,1009,967,179360,163986,40,0,0,857,749,25,80,15,60,0,20,185,20,110,15,0,0,20,0,60,50,0,0,165,10,0,0,0,0
"150","35580198","DA","Thunder Bay",0.74693,430,196,193,"3558004","3558","5950021.00","35595","0.161",190,135,2.7,0,0,55,70,25,25,5,5,205,165,105,10,25,30,53348,52584,55016,35,0,50,65,70,40,35,30,40,0,0,0,0,0,0,35,0,0,20,45,20,35,25,0,10.5,390,35,0,55,110,385,0,0,0,0,0,0,0,68.8,0,922,892,129662,132314,35,0,75,801,710,30,60,20,95,0,60,230,30,140,0,30,35,80,0,30,35,0,0,160,35,0,0,0,0
"151","35580199","DA","Thunder Bay",0.10297,340,156,150,"3558004","3558","5950021.00","35595","0.35100000000000003",150,135,2.8,0,0,10,45,25,25,0,0,165,130,100,5,10,15,32113,29599,38436,40,0,35,30,75,25,30,0,0,0,0,0,0,0,0,0,10,10,0,40,0,0,0,0,27.9,280,60,0,20,50,305,0,0,0,0,0,0,0,40.6,0,574,701,119958,111282,0,0,0,0,0,45,50,25,60,0,20,190,0,120,40,0,0,15,0,45,45,0,0,165,0,10,0,0,0
"152","35580200","DA","Thunder Bay",0.16799,463,206,204,"3558004","3558","5950021.00","35595","0.34700000000000003",205,160,2.8,0,0,40,70,35,25,10,0,205,180,105,15,30,25,53612,60433,28223,35,45,30,40,65,20,80,35,35,0,0,0,0,0,0,0,15,50,0,0,40,30,20,0,12.7,460,55,0,25,115,385,0,0,0,0,65,0,0,66.7,0,682,808,134324,129726,50,0,36.4,710,724,25,95,25,140,0,20,270,45,100,25,60,35,20,0,90,30,0,0,210,0,0,0,0,0
"153","35580201","DA","Thunder Bay",0.17736,641,358,336,"3558004","3558","5950021.00","35595","0.316",335,110,2.5,190,0,30,135,45,20,5,0,295,270,155,25,50,45,40811,40483,47619,50,60,65,65,165,65,45,0,35,0,0,0,0,35,0,55,30,35,60,45,20,20,0,0,16.4,595,50,0,120,110,530,0,0,0,0,0,0,0,52.4,0,572,821,170542,160604,210,14,47.6,901,833,60,100,35,140,10,35,305,30,265,0,15,20,35,0,120,45,0,0,195,20,30,0,0,0
"154","35580202","DA","Thunder Bay",2.70353,310,147,141,"3558004","3558","5950021.00","35595","0.275",140,120,2.6,0,0,20,55,20,15,5,5,140,130,70,20,15,30,53018,72810,47933,0,0,0,0,30,45,30,30,25,0,0,0,0,0,0,0,15,10,0,0,45,10,0,0,5.8,230,35,0,20,80,230,0,0,0,0,25,0,0,68.4,0,921,854,150137,152176,0,0,0,0,0,0,35,0,60,0,35,140,0,85,0,30,0,35,0,35,15,0,0,120,0,0,0,0,0
"155","35580203","DA","Thunder Bay",0.13347,369,171,167,"3558004","3558","5950021.00","35595","0.23399999999999999",165,125,2.9,25,0,20,55,20,20,10,0,170,135,80,10,25,20,54353,38595,54467,35,15,20,10,45,55,40,45,35,0,0,0,0,0,0,0,25,15,25,50,0,25,10,0,6.8,350,10,0,0,105,330,0,0,0,0,0,0,0,70,6.7,1206,1037,130026,134529,15,0,0,902,919,65,55,20,50,0,35,195,0,105,30,20,0,30,0,30,40,0,0,170,0,0,0,0,0
"156","35580204","DA","Thunder Bay",0.18042,380,180,178,"3558004","3558","5950021.00","35595","0.373",180,140,2.6,0,0,35,65,30,20,0,0,180,160,100,15,25,25,31018,20091,34947,0,15,75,15,80,80,25,0,0,0,0,0,0,0,0,45,0,25,0,35,0,0,0,0,15.8,380,0,0,35,60,340,0,0,0,0,0,0,0,42.3,30.8,476,784,139287,137045,90,0,0,500,505,10,95,30,85,0,20,190,0,150,0,0,0,30,0,75,30,0,0,145,0,0,0,0,0
"157","35580286","DA","Thunder Bay",0.16381,0,0,0,"3558004","3558","5950001.00","35595","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","35580316","DA","Thunder Bay",1.58557,428,220,191,"3558004","3558","5950011.01","35595","0.455",190,155,2.9,0,0,35,55,40,15,10,5,165,185,115,15,30,35,38078,38964,31836,40,45,0,0,40,85,40,0,0,0,0,0,0,0,0,20,50,40,0,0,0,0,0,0,29.8,325,100,0,70,65,375,0,0,0,0,0,0,0,66.7,37,548,757,80290,100997,50,0,0,910,989,75,35,0,75,0,35,205,0,115,0,0,0,25,0,85,30,0,0,150,0,0,0,0,0
"159","35580317","DA","Thunder Bay",0.28765,323,207,169,"3558004","3558","5950011.01","35595","0.444",165,105,2.5,0,0,65,75,10,10,0,0,130,165,100,15,15,30,33599,30789,41055,10,0,45,0,45,65,15,0,0,0,0,0,0,0,0,30,0,35,0,20,0,0,0,0,16.9,290,0,0,45,80,240,0,0,0,0,0,0,0,28.6,0,533,648,109855,125310,80,0,0,761,782,35,15,0,90,0,40,135,25,135,0,0,0,0,0,40,70,0,0,95,15,0,20,0,0
"160","35580318","DA","Thunder Bay",0.36745,596,324,295,"3558004","3558","5950011.02","35595","0.446",295,85,2.8,100,0,110,65,35,25,10,5,185,305,180,35,55,35,26032,20228,26074,70,30,55,60,85,55,55,0,0,0,0,20,0,35,45,75,35,0,0,15,0,10,0,0,52.5,565,25,0,200,180,465,0,0,0,0,0,0,0,41.7,0,716,821,139715,132420,240,72.9,31.2,488,504,95,65,25,40,25,40,180,10,255,0,0,0,35,0,95,30,0,0,115,0,0,0,0,0
"161","35580319","DA","Thunder Bay",0.12259,705,423,378,"3558004","3558","5950011.02","35595","0.331",380,0,2.5,250,0,130,135,30,15,10,5,255,335,185,35,35,85,49092,49034,62768,45,45,60,90,145,75,25,40,15,0,0,0,20,30,40,100,75,25,35,20,20,10,0,0,47.9,595,135,0,100,310,270,0,0,25,0,25,0,0,0,17.6,648,697,149623,146057,295,37.3,35.6,773,629,125,35,35,0,0,100,145,0,415,0,35,35,20,0,20,0,0,0,85,25,0,25,0,0
"162","35580322","DA","Thunder Bay",0.0908,310,189,154,"3558004","3558","5950011.02","35595","0.55",155,45,2.6,0,0,110,50,15,15,5,5,115,160,130,5,15,10,50826,46327,50829,20,0,40,20,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,240,70,0,0,65,255,0,0,45,0,0,0,0,69.2,0,836,744,149719,135371,115,13,43.5,764,853,0,40,0,45,0,40,155,20,80,0,0,0,0,0,80,20,0,0,110,0,0,0,0,0
"163","35580323","DA","Thunder Bay",0.15134,448,250,204,"3558004","3558","5950011.02","35595","0.35100000000000003",205,100,2.6,0,0,105,80,30,20,10,0,175,230,190,10,20,15,42139,52606,21137,50,30,70,25,70,85,35,25,0,0,0,20,0,0,0,30,20,65,25,0,15,0,0,0,23.9,405,40,0,55,120,350,0,0,0,0,25,0,0,35.5,13.3,509,691,139581,148604,55,0,80,803,897,0,105,40,30,0,40,175,40,185,0,30,0,30,0,70,20,0,0,150,0,0,0,0,0
"164","35580324","DA","Thunder Bay",0.15547,434,255,230,"3558004","3558","5950011.02","35595","0.442",230,120,2.4,60,0,55,95,25,10,0,0,205,185,105,10,20,45,55881,56055,42014,0,35,35,30,120,70,60,0,25,0,0,0,0,0,0,55,40,35,0,30,50,0,0,0,9.2,385,50,0,0,110,400,0,0,0,0,0,0,0,63.2,0,673,762,149737,140063,140,0,44.4,1020,909,0,25,0,60,0,75,170,35,200,35,20,0,0,0,75,0,0,0,120,0,0,0,0,0
"165","35580325","DA","Thunder Bay",0.15942,389,209,192,"3558004","3558","5950011.02","35595","0.62",190,145,2.6,0,0,45,65,25,15,5,0,170,170,110,15,20,30,21851,21848,25742,0,0,35,0,110,30,75,25,0,0,0,0,0,0,0,0,0,65,0,50,0,0,0,0,15.4,350,40,0,55,90,315,0,0,0,0,0,0,0,53.6,21.4,809,728,140120,139078,80,0,0,1111,1102,0,60,15,130,0,0,225,0,100,0,0,30,0,0,90,0,0,0,210,0,0,0,0,0
"166","35580326","DA","Thunder Bay",0.18558,508,227,220,"3558004","3558","5950013.00","35595","0.35700000000000004",220,200,2.7,0,0,15,85,40,30,10,0,270,170,105,15,30,20,67667,61971,80641,75,0,35,25,70,65,50,40,35,20,25,0,0,0,0,0,20,20,20,30,25,60,25,35,8.9,455,55,0,40,110,460,0,0,0,0,25,0,0,55,15.4,896,994,175052,199723,0,0,0,0,0,0,50,25,45,30,140,255,25,160,20,0,35,40,0,45,0,0,25,220,0,0,0,0,0
"167","35580327","DA","Thunder Bay",0.22174,413,224,202,"3558004","3558","5950013.00","35595","0.365",205,150,2.7,0,0,50,75,30,20,0,0,205,155,95,10,15,30,45954,47007,38348,60,25,0,0,75,55,40,20,45,0,0,0,0,0,0,30,20,0,30,50,25,0,0,0,9.8,365,45,0,0,65,385,0,0,0,0,0,0,0,43.2,16.2,516,760,150373,144892,0,0,0,0,0,45,30,50,30,0,40,195,0,155,0,25,25,0,0,75,25,0,0,165,0,0,0,0,0
"168","35580328","DA","Thunder Bay",0.16273,460,221,218,"3558004","3558","5950013.00","35595","0.312",215,205,2.6,0,0,10,85,25,25,5,5,240,160,90,15,20,30,58796,66422,52141,35,0,0,0,70,80,35,20,80,15,0,0,0,0,0,0,0,30,65,40,0,55,30,20,3.3,410,55,0,0,165,385,0,0,0,0,0,0,0,32.5,0,490,719,160208,167017,0,0,0,0,0,0,55,0,60,0,115,225,30,135,45,20,20,35,0,35,0,0,0,180,25,0,0,0,0
"169","35580329","DA","Thunder Bay",0.16581,438,177,174,"3558004","3558","5950013.00","35595","0.32",170,165,2.9,0,0,5,70,35,20,15,5,240,140,100,10,20,20,87467,108046,87432,45,0,30,0,50,20,45,40,50,45,30,0,0,0,0,0,0,0,15,20,30,80,20,55,5.7,405,35,0,0,150,415,0,0,0,0,0,0,0,37.9,0,766,1003,195413,238870,30,0,0,701,761,0,35,0,30,0,180,235,0,145,0,25,65,65,0,0,0,0,0,195,20,0,0,0,0
"170","35580330","DA","Thunder Bay",0.15435,443,237,225,"3558004","3558","5950013.00","35595","0.48200000000000004",225,170,2.4,0,0,55,85,30,20,0,0,195,195,130,10,25,35,39956,44773,29678,25,0,80,0,85,80,35,25,20,0,0,0,0,0,0,0,0,110,25,35,0,0,0,0,6.8,400,45,0,15,165,400,0,0,0,0,0,0,0,47.6,9.8,645,739,139528,137647,0,0,0,0,0,0,40,65,95,0,60,185,0,195,25,35,0,25,0,40,20,0,0,150,0,0,0,0,0
"171","35580331","DA","Thunder Bay",0.14044,410,178,171,"3558004","3558","5950012.00","35595","0.35",170,150,2.7,0,0,20,65,30,25,5,5,220,140,95,5,15,25,40560,43868,36794,30,25,45,25,60,75,65,0,15,20,0,0,0,0,0,0,0,0,15,25,35,40,0,0,3.2,445,25,0,15,85,415,0,0,0,0,0,0,0,42.4,12.1,573,778,179473,169108,0,0,0,0,0,20,65,35,90,0,35,255,0,165,0,0,0,50,0,80,35,0,0,190,25,0,0,0,0
"172","35580335","DA","Thunder Bay",0.13303,548,195,195,"3558004","3558","5950012.00","35595","0.385",195,100,3,0,0,95,65,50,35,15,10,220,200,145,20,20,15,48233,61950,40400,50,35,35,20,50,75,45,30,35,0,0,0,0,0,0,30,0,25,0,30,50,35,30,0,16.4,520,25,0,45,150,465,0,0,0,0,0,0,0,30.4,0,751,842,189646,198637,75,50,0,427,537,55,110,0,50,0,75,200,30,195,0,30,25,30,0,50,0,0,0,150,0,20,0,0,0
"173","35580336","DA","Thunder Bay",0.20204,425,184,184,"3558004","3558","5950012.00","35595","0.19699999999999998",185,175,2.7,0,0,10,75,30,30,5,0,240,135,90,5,15,25,64860,65025,57286,55,25,25,70,30,40,30,60,55,0,0,0,0,0,0,0,0,15,0,60,25,40,25,15,8.2,400,25,0,0,70,405,0,0,0,0,0,0,0,38.9,0,596,747,165768,171556,0,0,0,0,0,0,95,50,50,0,50,150,15,230,0,25,25,20,0,30,15,0,0,135,0,0,0,0,0
"174","35580337","DA","Thunder Bay",0.17284,426,238,220,"3558004","3558","5950011.01","35595","0.486",220,140,2.7,0,0,85,75,20,20,5,5,165,220,155,20,25,20,42580,42691,41617,20,0,0,60,90,55,30,30,0,0,0,0,0,0,50,0,35,20,40,25,0,0,0,0,27.1,370,55,0,35,155,365,0,0,0,0,0,0,0,85,19,864,792,100127,107413,115,0,0,694,814,25,40,0,75,0,90,235,0,140,15,55,0,0,0,50,40,0,0,160,25,0,0,0,0
"175","35580338","DA","Thunder Bay",0.14174,563,338,248,"3558004","3558","5950014.00","35595","0.43",245,135,2.8,0,0,115,80,35,15,15,5,195,280,205,15,35,25,43347,34539,43350,45,35,40,80,95,35,60,20,0,0,0,20,0,0,0,20,20,100,20,20,0,0,0,0,15.7,465,40,0,35,75,435,0,0,20,0,0,0,0,45.7,0,483,567,99881,101198,70,0,50,703,722,20,55,0,60,0,90,265,45,130,15,0,65,25,0,85,25,0,0,125,25,0,30,0,0
"176","35580339","DA","Thunder Bay",0.09582,349,173,157,"3558004","3558","5950001.00","35595","0.32",160,130,2.7,0,0,25,55,30,15,0,0,130,155,110,10,15,15,33948,28018,33959,45,0,25,30,60,55,30,0,0,0,0,0,0,0,0,40,35,0,0,0,30,0,0,0,21.4,335,0,0,55,90,265,0,0,0,0,0,0,0,41.7,0,447,562,69947,82656,40,0,0,703,746,0,50,15,80,0,15,135,35,130,0,0,45,0,0,35,30,0,0,105,0,0,0,0,0
"177","35580340","DA","Thunder Bay",0.10462,386,212,176,"3558004","3558","5950001.00","35595","0.578",175,155,2.7,0,0,25,60,35,15,5,5,145,175,100,20,35,25,42701,57619,19833,0,0,25,65,75,45,55,0,0,0,0,0,0,0,0,0,25,50,0,0,0,0,0,0,7.8,365,0,0,65,55,360,0,0,0,0,0,0,0,40,48.4,949,954,95187,111430,0,0,0,0,0,0,110,0,55,0,0,205,0,90,0,0,0,0,0,125,30,0,0,135,0,0,0,0,0
"178","35580341","DA","Thunder Bay",1.57835,546,324,293,"3558004","3558","5950018.00","35595","0.298",295,85,2.5,0,0,210,85,30,20,5,0,220,270,95,30,30,115,56571,75295,46907,0,25,45,30,75,55,45,95,25,0,0,0,0,0,15,35,30,25,60,30,45,15,0,0,22.8,460,45,0,45,130,410,0,0,0,0,0,0,0,48.3,10.3,565,800,139660,140827,145,10.3,75.9,1003,1679,50,55,0,15,30,50,135,0,290,25,10,0,20,0,15,0,0,0,115,0,0,0,0,0
"179","35580342","DA","Thunder Bay",0.17499,487,241,237,"3558004","3558","5950018.00","35595","0.366",235,170,2.7,0,0,65,85,35,20,10,0,205,215,120,10,35,50,50064,51773,44160,0,0,0,30,85,110,35,45,0,0,0,0,0,0,0,35,55,35,25,30,0,0,0,0,8.2,405,80,0,55,100,445,0,0,0,0,0,0,0,36.1,0,573,658,140026,140992,55,0,0,741,761,50,40,0,85,0,25,195,20,145,25,0,0,0,0,70,25,0,0,135,0,0,0,0,0
"180","35580343","DA","Thunder Bay",0.21372,470,263,252,"3558004","3558","5950018.00","35595","0.498",250,70,2.6,90,0,95,85,20,25,5,0,180,240,130,25,40,40,46969,72797,42605,0,50,25,40,130,75,30,30,0,0,0,0,0,0,20,75,0,45,55,20,20,0,0,0,17,395,75,0,45,55,425,0,0,0,0,0,0,0,25,0,421,667,149779,153193,195,15.8,48.7,764,757,0,90,75,45,0,20,210,0,200,0,0,0,35,0,125,0,0,0,165,0,25,0,0,0
